Date,EURtoGBP,GBPtoEUR
10/11/2009,1.1175,0.8949
11/11/2009,1.1062,0.904
12/11/2009,1.1117,0.8995
13/11/2009,1.12,0.8929
16/11/2009,1.1198,0.893
17/11/2009,1.1317,0.8836
18/11/2009,1.1197,0.8931
19/11/2009,1.1185,0.8941
20/11/2009,1.1122,0.8991
23/11/2009,1.1091,0.9016
24/11/2009,1.1092,0.9016
25/11/2009,1.106,0.9042
26/11/2009,1.1009,0.9083
27/11/2009,1.1012,0.9081
30/11/2009,1.0931,0.9148
01/12/2009,1.1016,0.9078
02/12/2009,1.1049,0.9051
03/12/2009,1.0989,0.91
04/12/2009,1.1106,0.9004
07/12/2009,1.108,0.9025
08/12/2009,1.1063,0.9039
09/12/2009,1.1001,0.909
10/12/2009,1.104,0.9058
11/12/2009,1.11,0.9009
14/12/2009,1.11,0.9009
15/12/2009,1.1173,0.895
16/12/2009,1.1248,0.889
17/12/2009,1.1243,0.8894
18/12/2009,1.1267,0.8875
21/12/2009,1.1227,0.8907
22/12/2009,1.1197,0.8931
23/12/2009,1.1143,0.8974
24/12/2009,1.1096,0.9012
29/12/2009,1.1081,0.9024
30/12/2009,1.1195,0.8933
31/12/2009,1.1255,0.8885
04/01/2010,1.1166,0.8956
05/01/2010,1.1121,0.8992
06/01/2010,1.112,0.8993
07/01/2010,1.1124,0.899
08/01/2010,1.1141,0.8976
11/01/2010,1.1117,0.8995
12/01/2010,1.1136,0.898
13/01/2010,1.121,0.8921
14/01/2010,1.127,0.8873
15/01/2010,1.1313,0.8839
18/01/2010,1.1358,0.8804
19/01/2010,1.1464,0.8723
20/01/2010,1.153,0.8673
21/01/2010,1.1508,0.869
22/01/2010,1.1413,0.8762
25/01/2010,1.145,0.8734
26/01/2010,1.1485,0.8707
27/01/2010,1.1531,0.8672
28/01/2010,1.1558,0.8652
29/01/2010,1.1525,0.8677
01/02/2010,1.1444,0.8738
02/02/2010,1.1446,0.8737
03/02/2010,1.1452,0.8732
04/02/2010,1.1452,0.8732
05/02/2010,1.1444,0.8738
08/02/2010,1.1415,0.876
09/02/2010,1.1363,0.88
10/02/2010,1.1379,0.8788
11/02/2010,1.1476,0.8714
12/02/2010,1.1493,0.8701
15/02/2010,1.1513,0.8686
16/02/2010,1.1442,0.874
17/02/2010,1.1515,0.8684
18/02/2010,1.1479,0.8712
19/02/2010,1.141,0.8764
22/02/2010,1.14,0.8772
23/02/2010,1.1385,0.8783
24/02/2010,1.1354,0.8807
25/02/2010,1.1279,0.8866
26/02/2010,1.1154,0.8965
01/03/2010,1.1083,0.9023
02/03/2010,1.1006,0.9086
03/03/2010,1.1005,0.9087
04/03/2010,1.1062,0.904
05/03/2010,1.1098,0.9011
08/03/2010,1.1039,0.9059
09/03/2010,1.1033,0.9064
10/03/2010,1.0955,0.9128
11/03/2010,1.1001,0.909
12/03/2010,1.1033,0.9064
15/03/2010,1.1018,0.9076
16/03/2010,1.1042,0.9056
17/03/2010,1.1133,0.8982
18/03/2010,1.1208,0.8922
19/03/2010,1.1098,0.9011
22/03/2010,1.1138,0.8978
23/03/2010,1.1133,0.8982
24/03/2010,1.1173,0.895
25/03/2010,1.1153,0.8966
26/03/2010,1.1125,0.8989
29/03/2010,1.1121,0.8992
30/03/2010,1.1254,0.8886
31/03/2010,1.1208,0.8922
01/04/2010,1.1288,0.8859
06/04/2010,1.1358,0.8804
07/04/2010,1.1395,0.8776
08/04/2010,1.1414,0.8761
09/04/2010,1.142,0.8757
12/04/2010,1.131,0.8842
13/04/2010,1.133,0.8826
14/04/2010,1.1345,0.8814
15/04/2010,1.1425,0.8753
16/04/2010,1.1405,0.8768
19/04/2010,1.1363,0.88
20/04/2010,1.1407,0.8767
21/04/2010,1.1501,0.8695
22/04/2010,1.1567,0.8645
23/04/2010,1.1492,0.8702
26/04/2010,1.1606,0.8616
27/04/2010,1.1522,0.8679
28/04/2010,1.1513,0.8686
29/04/2010,1.1535,0.8669
30/04/2010,1.1515,0.8684
04/05/2010,1.1597,0.8623
05/05/2010,1.1748,0.8512
06/05/2010,1.178,0.8489
07/05/2010,1.1604,0.8618
10/05/2010,1.1675,0.8565
11/05/2010,1.1716,0.8535
12/05/2010,1.1718,0.8534
13/05/2010,1.1681,0.8561
14/05/2010,1.1714,0.8537
17/05/2010,1.1699,0.8548
18/05/2010,1.1667,0.8571
19/05/2010,1.1644,0.8588
20/05/2010,1.1598,0.8622
21/05/2010,1.1502,0.8694
24/05/2010,1.1639,0.8592
25/05/2010,1.171,0.854
26/05/2010,1.1802,0.8473
27/05/2010,1.1802,0.8473
28/05/2010,1.1726,0.8528
01/06/2010,1.1962,0.836
02/06/2010,1.1943,0.8373
03/06/2010,1.198,0.8347
04/06/2010,1.2095,0.8268
07/06/2010,1.2151,0.823
08/06/2010,1.2027,0.8315
09/06/2010,1.2103,0.8262
10/06/2010,1.2114,0.8255
11/06/2010,1.2034,0.831
14/06/2010,1.2045,0.8302
15/06/2010,1.2038,0.8307
16/06/2010,1.2044,0.8303
17/06/2010,1.197,0.8354
18/06/2010,1.1954,0.8365
21/06/2010,1.197,0.8354
22/06/2010,1.2043,0.8304
23/06/2010,1.2172,0.8216
24/06/2010,1.2151,0.823
25/06/2010,1.2183,0.8208
28/06/2010,1.2251,0.8163
29/06/2010,1.2366,0.8087
30/06/2010,1.2216,0.8186
01/07/2010,1.2134,0.8241
02/07/2010,1.2054,0.8296
05/07/2010,1.2057,0.8294
06/07/2010,1.2034,0.831
07/07/2010,1.2035,0.8309
08/07/2010,1.1956,0.8364
09/07/2010,1.1962,0.836
12/07/2010,1.1977,0.8349
13/07/2010,1.1973,0.8352
14/07/2010,1.1991,0.834
15/07/2010,1.1924,0.8386
16/07/2010,1.1847,0.8441
19/07/2010,1.1731,0.8524
20/07/2010,1.1829,0.8454
21/07/2010,1.1867,0.8427
22/07/2010,1.1822,0.8459
23/07/2010,1.2016,0.8322
26/07/2010,1.196,0.8361
27/07/2010,1.1978,0.8349
28/07/2010,1.2002,0.8332
29/07/2010,1.1929,0.8383
30/07/2010,1.2019,0.832
02/08/2010,1.2055,0.8295
03/08/2010,1.2065,0.8288
04/08/2010,1.2079,0.8279
05/08/2010,1.2036,0.8308
06/08/2010,1.2017,0.8322
09/08/2010,1.2047,0.8301
10/08/2010,1.2026,0.8315
11/08/2010,1.2141,0.8237
12/08/2010,1.2131,0.8243
13/08/2010,1.2213,0.8188
16/08/2010,1.2201,0.8196
17/08/2010,1.2107,0.826
18/08/2010,1.2131,0.8243
19/08/2010,1.2149,0.8231
20/08/2010,1.2225,0.818
23/08/2010,1.2251,0.8163
24/08/2010,1.2185,0.8207
25/08/2010,1.2215,0.8187
26/08/2010,1.2233,0.8175
27/08/2010,1.2166,0.822
31/08/2010,1.2091,0.8271
01/09/2010,1.2061,0.8291
02/09/2010,1.2006,0.8329
03/09/2010,1.2002,0.8332
06/09/2010,1.1968,0.8356
07/09/2010,1.2027,0.8315
08/09/2010,1.2149,0.8231
09/09/2010,1.2148,0.8232
10/09/2010,1.2088,0.8273
13/09/2010,1.1992,0.8339
14/09/2010,1.1943,0.8373
15/09/2010,1.2002,0.8332
16/09/2010,1.1936,0.8378
17/09/2010,1.1986,0.8343
20/09/2010,1.1904,0.8401
21/09/2010,1.1835,0.845
22/09/2010,1.168,0.8562
23/09/2010,1.1788,0.8483
24/09/2010,1.1734,0.8522
27/09/2010,1.1753,0.8508
28/09/2010,1.1667,0.8571
29/09/2010,1.1618,0.8607
30/09/2010,1.154,0.8666
01/10/2010,1.1502,0.8694
04/10/2010,1.1577,0.8638
05/10/2010,1.1505,0.8692
06/10/2010,1.1439,0.8742
07/10/2010,1.1435,0.8745
08/10/2010,1.1433,0.8747
11/10/2010,1.1448,0.8735
12/10/2010,1.141,0.8764
13/10/2010,1.1345,0.8814
14/10/2010,1.1371,0.8794
15/10/2010,1.1427,0.8751
18/10/2010,1.1383,0.8785
19/10/2010,1.1403,0.877
20/10/2010,1.135,0.8811
21/10/2010,1.126,0.8881
22/10/2010,1.1252,0.8887
25/10/2010,1.1248,0.889
26/10/2010,1.1441,0.874
27/10/2010,1.1452,0.8732
28/10/2010,1.1467,0.8721
29/10/2010,1.1503,0.8693
01/11/2010,1.1554,0.8655
02/11/2010,1.1414,0.8761
03/11/2010,1.1474,0.8715
04/11/2010,1.1447,0.8736
05/11/2010,1.1551,0.8657
08/11/2010,1.1613,0.8611
09/11/2010,1.1584,0.8633
10/11/2010,1.1701,0.8546
11/11/2010,1.1818,0.8462
12/11/2010,1.1787,0.8484
15/11/2010,1.1818,0.8462
16/11/2010,1.174,0.8518
17/11/2010,1.1756,0.8506
18/11/2010,1.1756,0.8506
19/11/2010,1.1678,0.8563
22/11/2010,1.1715,0.8536
23/11/2010,1.1817,0.8462
24/11/2010,1.1782,0.8488
25/11/2010,1.1785,0.8485
26/11/2010,1.1812,0.8466
29/11/2010,1.1865,0.8428
30/11/2010,1.1964,0.8358
01/12/2010,1.1922,0.8388
02/12/2010,1.181,0.8467
03/12/2010,1.1746,0.8514
06/12/2010,1.1806,0.847
07/12/2010,1.1853,0.8437
08/12/2010,1.1937,0.8377
09/12/2010,1.1936,0.8378
10/12/2010,1.1946,0.8371
13/12/2010,1.1845,0.8442
14/12/2010,1.1794,0.8479
15/12/2010,1.1721,0.8532
16/12/2010,1.182,0.846
17/12/2010,1.1763,0.8501
20/12/2010,1.1831,0.8452
21/12/2010,1.1785,0.8485
22/12/2010,1.1757,0.8506
23/12/2010,1.1787,0.8484
24/12/2010,1.1774,0.8493
29/12/2010,1.1743,0.8516
30/12/2010,1.1587,0.863
31/12/2010,1.167,0.8569
04/01/2011,1.171,0.854
05/01/2011,1.1765,0.85
06/01/2011,1.1874,0.8422
07/01/2011,1.1993,0.8338
10/01/2011,1.2032,0.8311
11/01/2011,1.2036,0.8308
12/01/2011,1.2016,0.8322
13/01/2011,1.1889,0.8411
14/01/2011,1.1885,0.8414
17/01/2011,1.1972,0.8353
18/01/2011,1.1938,0.8377
19/01/2011,1.1847,0.8441
20/01/2011,1.1813,0.8465
21/01/2011,1.177,0.8496
24/01/2011,1.1702,0.8546
25/01/2011,1.1572,0.8642
26/01/2011,1.1601,0.862
27/01/2011,1.1606,0.8616
28/01/2011,1.1629,0.8599
31/01/2011,1.1684,0.8559
01/02/2011,1.1713,0.8538
02/02/2011,1.1725,0.8529
03/02/2011,1.1846,0.8442
04/02/2011,1.1849,0.844
07/02/2011,1.1896,0.8406
08/02/2011,1.1774,0.8493
09/02/2011,1.1755,0.8507
10/02/2011,1.1824,0.8457
11/02/2011,1.1809,0.8468
14/02/2011,1.1882,0.8416
15/02/2011,1.1958,0.8363
16/02/2011,1.1867,0.8427
17/02/2011,1.1895,0.8407
18/02/2011,1.1884,0.8415
21/02/2011,1.1865,0.8428
22/02/2011,1.1815,0.8464
23/02/2011,1.1797,0.8477
24/02/2011,1.1682,0.856
25/02/2011,1.1692,0.8553
28/02/2011,1.1775,0.8493
01/03/2011,1.1792,0.848
02/03/2011,1.1761,0.8503
03/03/2011,1.1679,0.8562
04/03/2011,1.1625,0.8602
07/03/2011,1.1583,0.8633
08/03/2011,1.1625,0.8602
09/03/2011,1.1647,0.8586
10/03/2011,1.1628,0.86
11/03/2011,1.1572,0.8642
14/03/2011,1.1578,0.8637
15/03/2011,1.15,0.8696
16/03/2011,1.1513,0.8686
17/03/2011,1.1514,0.8685
18/03/2011,1.1447,0.8736
21/03/2011,1.1473,0.8716
22/03/2011,1.1531,0.8672
23/03/2011,1.1503,0.8693
24/03/2011,1.1382,0.8786
25/03/2011,1.1374,0.8792
28/03/2011,1.135,0.8811
29/03/2011,1.1355,0.8807
30/03/2011,1.1395,0.8776
31/03/2011,1.1297,0.8852
01/04/2011,1.1333,0.8824
04/04/2011,1.134,0.8818
05/04/2011,1.1459,0.8727
06/04/2011,1.1374,0.8792
07/04/2011,1.1415,0.876
08/04/2011,1.1351,0.881
11/04/2011,1.1357,0.8805
12/04/2011,1.1221,0.8912
13/04/2011,1.1232,0.8903
14/04/2011,1.1314,0.8839
15/04/2011,1.1309,0.8843
18/04/2011,1.1404,0.8769
19/04/2011,1.1399,0.8773
20/04/2011,1.1307,0.8844
21/04/2011,1.1374,0.8792
26/04/2011,1.1247,0.8891
27/04/2011,1.1283,0.8863
28/04/2011,1.1231,0.8904
03/05/2011,1.1112,0.8999
04/05/2011,1.1115,0.8997
05/05/2011,1.1232,0.8903
06/05/2011,1.1322,0.8832
09/05/2011,1.1427,0.8751
10/05/2011,1.1388,0.8781
11/05/2011,1.1512,0.8687
12/05/2011,1.146,0.8726
13/05/2011,1.141,0.8764
16/05/2011,1.1403,0.877
17/05/2011,1.1442,0.874
18/05/2011,1.1329,0.8827
19/05/2011,1.1342,0.8817
20/05/2011,1.1443,0.8739
23/05/2011,1.1496,0.8699
24/05/2011,1.1473,0.8716
25/05/2011,1.1562,0.8649
26/05/2011,1.1594,0.8625
27/05/2011,1.1545,0.8662
31/05/2011,1.1451,0.8733
01/06/2011,1.1369,0.8796
02/06/2011,1.1312,0.884
03/06/2011,1.1234,0.8902
06/06/2011,1.1196,0.8932
07/06/2011,1.1205,0.8925
08/06/2011,1.1209,0.8921
09/06/2011,1.1281,0.8864
10/06/2011,1.1302,0.8848
13/06/2011,1.1343,0.8816
14/06/2011,1.132,0.8834
15/06/2011,1.1376,0.879
16/06/2011,1.14,0.8772
17/06/2011,1.1298,0.8851
20/06/2011,1.1327,0.8828
21/06/2011,1.1283,0.8863
22/06/2011,1.1178,0.8946
23/06/2011,1.1293,0.8855
24/06/2011,1.1274,0.887
27/06/2011,1.1207,0.8923
28/06/2011,1.1143,0.8974
29/06/2011,1.1131,0.8984
30/06/2011,1.1073,0.9031
01/07/2011,1.1079,0.9026
04/07/2011,1.107,0.9033
05/07/2011,1.1131,0.8984
06/07/2011,1.1168,0.8954
07/07/2011,1.1124,0.899
08/07/2011,1.1259,0.8882
11/07/2011,1.1356,0.8806
12/07/2011,1.1377,0.879
13/07/2011,1.1357,0.8805
14/07/2011,1.1388,0.8781
15/07/2011,1.1411,0.8763
18/07/2011,1.1421,0.8756
19/07/2011,1.1392,0.8778
20/07/2011,1.1369,0.8796
21/07/2011,1.1336,0.8821
22/07/2011,1.1355,0.8807
25/07/2011,1.1358,0.8804
26/07/2011,1.1314,0.8839
27/07/2011,1.136,0.8803
28/07/2011,1.142,0.8757
29/07/2011,1.1421,0.8756
01/08/2011,1.1451,0.8733
02/08/2011,1.1461,0.8725
03/08/2011,1.1481,0.871
04/08/2011,1.153,0.8673
05/08/2011,1.1545,0.8662
08/08/2011,1.1496,0.8699
09/08/2011,1.1405,0.8768
10/08/2011,1.1383,0.8785
11/08/2011,1.137,0.8795
12/08/2011,1.1449,0.8734
15/08/2011,1.1355,0.8807
16/08/2011,1.1406,0.8767
17/08/2011,1.1462,0.8724
18/08/2011,1.15,0.8696
19/08/2011,1.1495,0.8699
22/08/2011,1.1433,0.8747
23/08/2011,1.1461,0.8725
24/08/2011,1.1382,0.8786
25/08/2011,1.1332,0.8825
26/08/2011,1.13,0.885
30/08/2011,1.1277,0.8868
31/08/2011,1.1309,0.8843
01/09/2011,1.134,0.8818
02/09/2011,1.1406,0.8767
05/09/2011,1.1408,0.8766
06/09/2011,1.14,0.8772
07/09/2011,1.1361,0.8802
08/09/2011,1.1475,0.8715
09/09/2011,1.1593,0.8626
12/09/2011,1.1611,0.8613
13/09/2011,1.1546,0.8661
14/09/2011,1.151,0.8688
15/09/2011,1.1412,0.8763
16/09/2011,1.1459,0.8727
19/09/2011,1.1491,0.8702
20/09/2011,1.1468,0.872
21/09/2011,1.1399,0.8773
22/09/2011,1.1392,0.8778
23/09/2011,1.1419,0.8757
26/09/2011,1.1539,0.8666
27/09/2011,1.1514,0.8685
28/09/2011,1.1509,0.8689
29/09/2011,1.1487,0.8705
30/09/2011,1.1611,0.8613
03/10/2011,1.1659,0.8577
04/10/2011,1.1603,0.8618
05/10/2011,1.1589,0.8629
06/10/2011,1.1477,0.8713
07/10/2011,1.1574,0.864
10/10/2011,1.1477,0.8713
11/10/2011,1.1454,0.8731
12/10/2011,1.1436,0.8744
13/10/2011,1.1476,0.8714
14/10/2011,1.1393,0.8777
17/10/2011,1.1463,0.8724
18/10/2011,1.1429,0.875
19/10/2011,1.147,0.8718
20/10/2011,1.1451,0.8733
21/10/2011,1.1477,0.8713
24/10/2011,1.1492,0.8702
25/10/2011,1.1485,0.8707
26/10/2011,1.1514,0.8685
27/10/2011,1.1355,0.8807
28/10/2011,1.139,0.878
31/10/2011,1.1571,0.8642
01/11/2011,1.166,0.8576
02/11/2011,1.1572,0.8642
03/11/2011,1.1612,0.8612
04/11/2011,1.1646,0.8587
07/11/2011,1.1659,0.8577
08/11/2011,1.1652,0.8582
09/11/2011,1.174,0.8518
10/11/2011,1.1689,0.8555
11/11/2011,1.1706,0.8543
14/11/2011,1.1664,0.8573
15/11/2011,1.1699,0.8548
16/11/2011,1.1671,0.8568
17/11/2011,1.1685,0.8558
18/11/2011,1.1678,0.8563
21/11/2011,1.1602,0.8619
22/11/2011,1.1595,0.8624
23/11/2011,1.1622,0.8604
24/11/2011,1.164,0.8591
25/11/2011,1.1668,0.857
28/11/2011,1.1643,0.8589
29/11/2011,1.1707,0.8542
30/11/2011,1.1683,0.8559
01/12/2011,1.1642,0.859
02/12/2011,1.1636,0.8594
05/12/2011,1.1664,0.8573
06/12/2011,1.1659,0.8577
07/12/2011,1.1707,0.8542
08/12/2011,1.1741,0.8517
09/12/2011,1.1688,0.8556
12/12/2011,1.1819,0.8461
13/12/2011,1.1871,0.8424
14/12/2011,1.1899,0.8404
15/12/2011,1.1908,0.8398
16/12/2011,1.1901,0.8403
19/12/2011,1.1929,0.8383
20/12/2011,1.1968,0.8356
21/12/2011,1.2003,0.8331
22/12/2011,1.2008,0.8328
23/12/2011,1.1999,0.8334
28/12/2011,1.195,0.8368
29/12/2011,1.1917,0.8391
30/12/2011,1.195,0.8368
03/01/2012,1.1979,0.8348
04/01/2012,1.2093,0.8269
05/01/2012,1.21,0.8264
06/01/2012,1.2119,0.8252
09/01/2012,1.2127,0.8246
10/01/2012,1.2121,0.825
11/01/2012,1.2105,0.8261
12/01/2012,1.1971,0.8354
13/01/2012,1.2068,0.8286
16/01/2012,1.2095,0.8268
17/01/2012,1.2055,0.8295
18/01/2012,1.2021,0.8319
19/01/2012,1.2004,0.8331
20/01/2012,1.2016,0.8322
23/01/2012,1.1953,0.8366
24/01/2012,1.2008,0.8328
25/01/2012,1.2013,0.8324
26/01/2012,1.1929,0.8383
27/01/2012,1.1931,0.8382
30/01/2012,1.1959,0.8362
31/01/2012,1.2055,0.8295
01/02/2012,1.2016,0.8322
02/02/2012,1.201,0.8326
03/02/2012,1.2041,0.8305
06/02/2012,1.2078,0.828
07/02/2012,1.1986,0.8343
08/02/2012,1.1938,0.8377
09/02/2012,1.1908,0.8398
10/02/2012,1.1943,0.8373
13/02/2012,1.1947,0.837
14/02/2012,1.1932,0.8381
15/02/2012,1.201,0.8326
16/02/2012,1.2076,0.8281
17/02/2012,1.2013,0.8324
20/02/2012,1.1962,0.836
21/02/2012,1.1927,0.8384
22/02/2012,1.1833,0.8451
23/02/2012,1.1794,0.8479
24/02/2012,1.1778,0.849
27/02/2012,1.1826,0.8456
28/02/2012,1.1797,0.8477
29/02/2012,1.1944,0.8372
01/03/2012,1.1969,0.8355
02/03/2012,1.2007,0.8328
05/03/2012,1.1995,0.8337
06/03/2012,1.2,0.8333
07/03/2012,1.1972,0.8353
08/03/2012,1.1918,0.8391
09/03/2012,1.1962,0.836
12/03/2012,1.1884,0.8415
13/03/2012,1.2004,0.8331
14/03/2012,1.2044,0.8303
15/03/2012,1.1989,0.8341
16/03/2012,1.2029,0.8313
19/03/2012,1.2003,0.8331
20/03/2012,1.1992,0.8339
21/03/2012,1.2013,0.8324
22/03/2012,1.198,0.8347
23/03/2012,1.1959,0.8362
26/03/2012,1.1959,0.8362
27/03/2012,1.1986,0.8343
28/03/2012,1.1926,0.8385
29/03/2012,1.1981,0.8347
30/03/2012,1.2,0.8333
02/04/2012,1.204,0.8306
03/04/2012,1.1974,0.8351
04/04/2012,1.2101,0.8264
05/04/2012,1.2118,0.8252
10/04/2012,1.2106,0.826
11/04/2012,1.2122,0.8249
12/04/2012,1.2109,0.8258
13/04/2012,1.2141,0.8237
16/04/2012,1.2128,0.8245
17/04/2012,1.212,0.8251
18/04/2012,1.2217,0.8185
19/04/2012,1.222,0.8183
20/04/2012,1.2202,0.8195
23/04/2012,1.2265,0.8153
24/04/2012,1.2232,0.8175
25/04/2012,1.2222,0.8182
26/04/2012,1.2235,0.8173
27/04/2012,1.2246,0.8166
30/04/2012,1.227,0.815
01/05/2012,1.2264,0.8154
02/05/2012,1.2321,0.8116
03/05/2012,1.2318,0.8118
04/05/2012,1.2322,0.8116
08/05/2012,1.2419,0.8052
09/05/2012,1.245,0.8032
10/05/2012,1.2468,0.8021
11/05/2012,1.2437,0.8041
14/05/2012,1.2544,0.7972
15/05/2012,1.2554,0.7966
16/05/2012,1.2495,0.8003
17/05/2012,1.2444,0.8036
18/05/2012,1.2424,0.8049
21/05/2012,1.2377,0.808
22/05/2012,1.2382,0.8076
23/05/2012,1.2489,0.8007
24/05/2012,1.2462,0.8024
25/05/2012,1.2498,0.8001
28/05/2012,1.2526,0.7983
29/05/2012,1.2507,0.7996
30/05/2012,1.2535,0.7978
31/05/2012,1.2449,0.8033
01/06/2012,1.2403,0.8063
06/06/2012,1.237,0.8084
07/06/2012,1.2398,0.8066
08/06/2012,1.2367,0.8086
11/06/2012,1.2397,0.8066
12/06/2012,1.248,0.8013
13/06/2012,1.2393,0.8069
14/06/2012,1.2339,0.8104
15/06/2012,1.239,0.8071
18/06/2012,1.2456,0.8028
19/06/2012,1.2394,0.8068
20/06/2012,1.2391,0.807
21/06/2012,1.2421,0.8051
22/06/2012,1.2412,0.8057
25/06/2012,1.2469,0.802
26/06/2012,1.2507,0.7996
27/06/2012,1.2482,0.8012
28/06/2012,1.2479,0.8013
29/06/2012,1.2361,0.809
02/07/2012,1.2467,0.8021
03/07/2012,1.2436,0.8041
04/07/2012,1.2451,0.8031
05/07/2012,1.2535,0.7978
06/07/2012,1.2601,0.7936
09/07/2012,1.2621,0.7923
10/07/2012,1.2644,0.7909
11/07/2012,1.2705,0.7871
12/07/2012,1.2643,0.791
13/07/2012,1.2697,0.7876
16/07/2012,1.2762,0.7836
17/07/2012,1.2748,0.7844
18/07/2012,1.2739,0.785
19/07/2012,1.2812,0.7805
20/07/2012,1.2848,0.7783
23/07/2012,1.2802,0.7811
24/07/2012,1.2848,0.7783
25/07/2012,1.2763,0.7835
26/07/2012,1.2762,0.7836
27/07/2012,1.2701,0.7873
30/07/2012,1.2821,0.78
31/07/2012,1.2723,0.786
01/08/2012,1.2677,0.7888
02/08/2012,1.2763,0.7835
03/08/2012,1.2643,0.791
06/08/2012,1.2579,0.795
07/08/2012,1.26,0.7937
08/08/2012,1.2674,0.789
09/08/2012,1.2703,0.7872
10/08/2012,1.2742,0.7848
13/08/2012,1.2715,0.7865
14/08/2012,1.2729,0.7856
15/08/2012,1.2779,0.7825
16/08/2012,1.2734,0.7853
17/08/2012,1.2747,0.7845
20/08/2012,1.2726,0.7858
21/08/2012,1.2647,0.7907
22/08/2012,1.2676,0.7889
23/08/2012,1.2627,0.792
24/08/2012,1.2635,0.7915
28/08/2012,1.2596,0.7939
29/08/2012,1.2636,0.7914
30/08/2012,1.2652,0.7904
31/08/2012,1.26,0.7937
03/09/2012,1.2633,0.7916
04/09/2012,1.2644,0.7909
05/09/2012,1.2628,0.7919
06/09/2012,1.2612,0.7929
07/09/2012,1.2519,0.7988
10/09/2012,1.2522,0.7986
11/09/2012,1.2506,0.7996
12/09/2012,1.2492,0.8005
13/09/2012,1.2486,0.8009
14/09/2012,1.2356,0.8093
17/09/2012,1.2384,0.8075
18/09/2012,1.245,0.8032
19/09/2012,1.2424,0.8049
20/09/2012,1.2509,0.7994
21/09/2012,1.2515,0.799
24/09/2012,1.254,0.7974
25/09/2012,1.254,0.7974
26/09/2012,1.2575,0.7952
27/09/2012,1.2589,0.7943
28/09/2012,1.2554,0.7966
01/10/2012,1.2515,0.799
02/10/2012,1.2476,0.8015
03/10/2012,1.2458,0.8027
04/10/2012,1.243,0.8045
05/10/2012,1.24,0.8065
08/10/2012,1.2359,0.8091
09/10/2012,1.2407,0.806
10/10/2012,1.2417,0.8053
11/10/2012,1.2391,0.807
12/10/2012,1.2405,0.8061
15/10/2012,1.241,0.8058
16/10/2012,1.2364,0.8088
17/10/2012,1.2321,0.8116
18/10/2012,1.2324,0.8114
19/10/2012,1.2295,0.8133
22/10/2012,1.2268,0.8151
23/10/2012,1.2296,0.8133
24/10/2012,1.236,0.8091
25/10/2012,1.2455,0.8029
26/10/2012,1.2447,0.8034
29/10/2012,1.2418,0.8053
30/10/2012,1.2392,0.807
31/10/2012,1.2432,0.8044
01/11/2012,1.2476,0.8015
02/11/2012,1.2486,0.8009
05/11/2012,1.2496,0.8003
06/11/2012,1.2484,0.801
07/11/2012,1.2534,0.7978
08/11/2012,1.2549,0.7969
09/11/2012,1.2519,0.7988
12/11/2012,1.2483,0.8011
13/11/2012,1.2503,0.7998
14/11/2012,1.2447,0.8034
15/11/2012,1.2409,0.8059
16/11/2012,1.2472,0.8018
19/11/2012,1.2418,0.8053
20/11/2012,1.2432,0.8044
21/11/2012,1.2431,0.8044
22/11/2012,1.2376,0.808
23/11/2012,1.2355,0.8094
26/11/2012,1.2359,0.8091
27/11/2012,1.2395,0.8068
28/11/2012,1.2382,0.8076
29/11/2012,1.2357,0.8093
30/11/2012,1.2324,0.8114
03/12/2012,1.2314,0.8121
04/12/2012,1.2309,0.8124
05/12/2012,1.2315,0.812
06/12/2012,1.2383,0.8076
07/12/2012,1.2393,0.8069
10/12/2012,1.2436,0.8041
11/12/2012,1.2389,0.8072
12/12/2012,1.2359,0.8091
13/12/2012,1.2329,0.8111
14/12/2012,1.2296,0.8133
17/12/2012,1.2308,0.8125
18/12/2012,1.2297,0.8132
19/12/2012,1.2271,0.8149
20/12/2012,1.2285,0.814
21/12/2012,1.2283,0.8141
24/12/2012,1.2238,0.8171
27/12/2012,1.2194,0.8201
28/12/2012,1.2219,0.8184
31/12/2012,1.2263,0.8155
02/01/2013,1.2299,0.8131
03/01/2013,1.2341,0.8103
04/01/2013,1.2294,0.8134
07/01/2013,1.2279,0.8144
08/01/2013,1.2274,0.8147
09/01/2013,1.2273,0.8148
10/01/2013,1.2189,0.8204
11/01/2013,1.2083,0.8276
14/01/2013,1.2021,0.8319
15/01/2013,1.2053,0.8297
16/01/2013,1.203,0.8313
17/01/2013,1.1956,0.8364
18/01/2013,1.1934,0.8379
21/01/2013,1.1892,0.8409
22/01/2013,1.1943,0.8373
23/01/2013,1.1927,0.8384
24/01/2013,1.1802,0.8473
25/01/2013,1.173,0.8525
28/01/2013,1.1669,0.857
29/01/2013,1.1683,0.8559
30/01/2013,1.1638,0.8593
31/01/2013,1.1681,0.8561
01/02/2013,1.1497,0.8698
04/02/2013,1.1608,0.8615
05/02/2013,1.1583,0.8633
06/02/2013,1.1562,0.8649
07/02/2013,1.1727,0.8527
08/02/2013,1.1835,0.845
11/02/2013,1.1706,0.8543
12/02/2013,1.163,0.8598
13/02/2013,1.1569,0.8644
14/02/2013,1.1638,0.8593
15/02/2013,1.1628,0.86
18/02/2013,1.1596,0.8624
19/02/2013,1.1562,0.8649
20/02/2013,1.1446,0.8737
21/02/2013,1.154,0.8666
22/02/2013,1.1599,0.8621
25/02/2013,1.1435,0.8745
26/02/2013,1.1571,0.8642
